#User	Dir	Cellname	Size	Nets	Transistors	Runtime	Memory	RequestedMemory
chielin	/import/siete-sca-sram9/chielin/stcdmspp/customs/srams/cust/st_r_cx_lsu_rpsq_l/st_r_cx_lsu_rpsq/sigem/sigem	st_r_cx_lsu_rpsq	797.729	36384	96931	109	1490.492	NA
chegu	/import/siete-sca-spcsram_nobkup6/chegu/stcdmspp/customs/srams/cust/st_r_cx_lsu_rpsq_l/st_r_cx_lsu_rpsq/sigem/sigem	st_r_cx_lsu_rpsq	1293.661	36348	96964	319	2027.391	NA
bfa	/import/siete-sca-socsram-nobkup4/bfa/stcdmspp/customs/srams/cust/st_r_la_l3b_iqarray_l/st_r_la_l3b_iqarray/sigem/sigem	st_r_la_l3b_iqarray	318.088	17454	50784	51	930.156	601.0
bfa	/import/siete-sca-socsram-nobkup4/bfa/stcdmspp/customs/srams/cust/st_r_la_l3b_iqarray_l/st_r_la_l3b_iqarray/sigem/sigem	st_r_la_l3b_iqarray	318.088	17454	50784	86	930.172	601.0
tktran	/import/sn2-sca-serdes-dump4/tktran/SIETE_SERDES_CLUSTER_SIGEM/CLR16/sigem	clr16	213.601	2374	0	134	1871.117	5703.0
tktran	/import/sn2-sca-serdes-dump4/tktran/SIETE_SERDES_CLUSTER_SIGEM/CLR16/sigem	clr16	8174.672	324708	9316	6672	37950.020	5703.0
tktran	/import/sn2-sca-serdes-dump4/tktran/SIETE_SERDES_CLUSTER_SIGEM/CLR16/sigem	clr16	213.601	2374	0	149	1870.980	5703.0
tktran	/import/sn2-sca-serdes-dump4/tktran/SIETE_SERDES_CLUSTER_SIGEM/CLR16/sigem	clr16	3883.910	117761	333485	837	5963.766	5703.0
tktran	/import/sn2-sca-serdes-dump4/tktran/SIETE_SERDES_CLUSTER_SIGEM/CLR16/sigem	clr16	8174.672	324708	9316	6228	37951.402	5703.0
tktran	/import/sn2-sca-serdes-dump4/tktran/SIETE_SERDES_CLUSTER_SIGEM/CLR16/sigem	clr16	8174.672	324708	9316	6401	38087.582	5703.0
tktran	/import/sn2-sca-serdes-dump4/tktran/SIETE_SERDES_CLUSTER_SIGEM/CLR16/sigem	clr16	3883.910	117761	333485	678	6012.527	5703.0
rwzhang	/import/siete-sca-socsram17/rwzhang/stcdmspp/customs/srams/cust/st_r_dp_l2d_dcrd_l/st_r_dp_l2d_dcrd/sigem/sigem	st_r_dp_l2d_dcrd	242.314	12212	42523	65	776.758	NA
rwzhang	/import/siete-sca-socsram17/rwzhang/stcdmspp/customs/srams/cust/st_r_dp_l2d_dcrd_l/st_r_dp_l2d_dcrd/sigem/sigem	st_r_dp_l2d_dcrd	242.314	12212	42523	36	776.754	NA
rwzhang	/import/siete-sca-socsram17/rwzhang/stcdmspp/customs/srams/cust/st_r_dp_l2d_dcrd_l/st_r_dp_l2d_dcrd/sigem/sigem	st_r_dp_l2d_dcrd	242.314	12212	42523	36	776.754	NA
rwzhang	/import/siete-sca-socsram17/rwzhang/stcdmspp/customs/srams/cust/st_r_dp_l2d_dcrd_l/st_r_dp_l2d_dcrd/sigem/sigem	st_r_dp_l2d_dcrd	242.314	12212	42523	35	776.754	NA
rwzhang	/import/siete-sca-socsram17/rwzhang/stcdmspp/customs/srams/cust/st_r_dp_l2d_dcrd_l/st_r_dp_l2d_dcrd/sigem/sigem	st_r_dp_l2d_dcrd	242.314	12212	42523	46	776.758	NA
rwzhang	/import/siete-sca-socsram17/rwzhang/stcdmspp/customs/srams/cust/st_r_dp_l2d_dcrd_l/st_r_dp_l2d_dcrd/sigem/sigem	st_r_dp_l2d_dcrd	393.474	12212	42523	61	1003.039	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/TAHOE/LibraryCells/cl_u1ulvt20_aoi222_12x/sigem	cl_u1ulvt20_aoi222_12x	0.282	27	72	1	347.652	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/TAHOE/LibraryCells/cl_u1ulvt20_oai12_4x/sigem	cl_u1ulvt20_oai12_4x	0.043	7	11	0	346.867	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	21	568.379	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	20	568.379	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	20	568.383	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	20	568.379	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	20	568.379	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	21	568.383	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	21	568.383	NA
shshih	/import/sn2-sca-serdes-dump3/shshih/sn2cdmspp/customs/serdes/cds/sn2_sds_pll_l/sn2_sds_llc_reg/sigem/sigem	sn2_sds_llc_reg	65.613	303	5844	22	568.379	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/TAHOE/LibraryCells/cl_u1ulvt20_oai21_12x/sigem	cl_u1ulvt20_oai21_12x	0.094	9	23	0	346.918	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_mux7_24x/sigem	cl_u1ulvt20_mux7_24x	0.543	32	73	0	348.074	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/TAHOE/LibraryCells/cl_u1ulvt20_aoi12_12x/sigem	cl_u1ulvt20_aoi12_12x	0.106	9	23	0	346.969	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/chips/siete/cpu/st_rpt_l/st_rptr_vm8_72x_144/sigem/sigem/sigem	st_rptr_vm8_72x_144	3.562	288	0	13	432.160	NA
bfa	/import/siete-sca-socsram-nobkup4/bfa/stcdmspp/customs/srams/comp/st_r_la_16x64_lvt_dobpf_l/st_r_la_16x64_lvt_dobpf/sigem/sigem	st_r_la_16x64_lvt_dobpf	315.846	17561	51302	49	932.488	443.0
bfa	/import/siete-sca-socsram-nobkup4/bfa/stcdmspp/customs/srams/comp/st_r_la_16x64_lvt_dobpf_l/st_r_la_16x64_lvt_dobpf/sigem/sigem	st_r_la_16x64_lvt_dobpf	512.413	17561	51302	76	1222.156	443.0
bfa	/import/siete-sca-socsram-nobkup4/bfa/stcdmspp/customs/srams/comp/st_r_la_16x64_lvt_dobpf_l/st_r_la_16x64_lvt_dobpf/sigem/sigem	st_r_la_16x64_lvt_dobpf	511.740	17559	51274	134	1221.039	443.0
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_noload/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.558	92	0	2	376.457	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_noload/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.558	92	0	2	376.406	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	113	1454.316	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_ttlh/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	95	1454.383	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_noload/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.558	92	0	2	377.008	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_noload_noslvs/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.560	92	0	2	376.449	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_noload_noslvs/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.560	92	0	2	377.051	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_noload_noslvs/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	7.425	512	1987	8	370.590	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	98	1454.375	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_noload/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.558	92	0	2	377.055	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_ttlh/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	95	1454.367	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem_ttlh/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	95	1454.367	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	77	1454.375	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.558	92	0	4	471.633	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.558	92	0	4	471.590	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	2	471.590	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_vm11_87x_16_shld_min25_l3d/sigem/sigem/sigem	st_flop_emb_vm11_87x_16_shld_min25_l3d	0.559	92	0	2	471.539	NA
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1438.867	93969	236895	221	2841.875	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1485.005	94551	239918	243	2906.969	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1442.058	94012	237211	227	2848.168	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1482.091	93980	239352	247	2901.215	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1482.094	93980	239352	248	2901.297	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	2363.531	94767	237817	378	4161.352	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1485.005	94551	239918	334	2906.977	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1442.058	94012	237211	225	2848.172	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	2364.168	94769	237889	367	4162.457	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	2363.339	94763	237805	372	4160.887	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1438.867	93969	236895	321	2841.879	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1442.058	94012	237211	238	2848.168	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1472.552	93970	238169	249	2887.883	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1472.553	93970	238169	230	2887.879	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1482.091	93980	239352	228	2901.219	2508.0
sghanem	/import/siete-aus-sram-nobkup7/samer/stcdmspp/customs/srams/cust/st_r_cx_ren_pqlmt_l/st_r_cx_ren_pqlmt/sigem/sigem	st_r_cx_ren_pqlmt	1482.093	93980	239352	252	2901.215	2508.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1755.279	49720	191198	549	3354.414	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1755.279	49720	191198	584	3354.430	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	537	3340.242	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1766.854	50670	193220	305	3373.359	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1748.082	49344	190262	289	3340.715	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1755.279	49720	191198	3359	3354.441	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	309	3340.227	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	301	3340.293	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1769.552	50670	194372	576	3376.902	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1755.279	49720	191198	580	3354.445	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	317	3340.309	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1769.557	50670	194372	4003	3376.961	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1769.552	50670	194372	584	3376.910	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1769.557	50670	194372	559	3376.891	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1748.083	49344	190262	609	3340.680	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1748.082	49344	190262	582	3340.688	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	575	3340.082	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1768.295	50742	194156	521	3376.289	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1748.083	49344	190262	1073	3340.691	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1768.295	50742	194156	978	3375.031	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1766.854	50670	193220	400	3373.430	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	318	3340.332	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	583	3340.242	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	2392.575	82944	273563	409	4356.234	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1768.295	50742	194156	329	3374.887	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	302	3340.285	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1766.854	50670	193220	1588	3373.371	3070.0
sunhyle	/import/siete-sca-socsram13/sunhyle/st_cdmspp/customs/srams/cust/st_r_sp_l3d_tag_l/st_r_sp_l3d_tag/sigem/sigem	st_r_sp_l3d_tag	1747.905	49332	190216	547	3340.246	3070.0
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	692.870	29565	79341	207	1478.746	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	20874.865	815093	2535247	4633	29093.414	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	20874.865	815093	2535247	5141	29093.422	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	694.120	29591	79337	149	1480.074	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	692.870	29565	79341	204	1478.758	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	20874.865	815093	2535247	5141	29093.422	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	20874.865	815093	2535247	5141	29093.422	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	692.878	29565	79341	173	1478.605	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	692.870	29565	79341	202	1478.746	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	692.870	29565	79341	106	1478.762	NA
weiyhuan	/import/siete-sca-socsram15/weiyin/stcdmspp/customs/srams/cust/st_r_sp_l2d_data_l/st_r_sp_l2d_data/sigem/sigem	st_r_sp_l2d_data	692.870	29565	79341	102	1478.766	NA
sgangund	/import/pcad-eda-emir-disk10/sigem_ae/sandeep/sigem/ABUT_ERROR_FIX/sigem	st_r_sp_l2d_data	692.878	29565	79341	79	1478.750	828.0
sgangund	/import/pcad-eda-emir-disk10/sigem_ae/sandeep/sigem/ABUT_ERROR_FIX/sigem_mn_latest	st_r_sp_l2d_data	692.878	29565	79341	135	1478.938	828.0
sgangund	/import/pcad-eda-emir-disk10/sigem_ae/sandeep/sigem/ABUT_ERROR_FIX/sigem	st_r_sp_l2d_data	692.878	29565	79341	72	1478.750	828.0
sgangund	/import/pcad-eda-emir-disk10/sigem_ae/sandeep/sigem/ABUT_ERROR_FIX/sigem_mn_latest	st_r_sp_l2d_data	692.878	29565	79341	97	1478.914	828.0
sgangund	/import/pcad-eda-emir-disk10/sigem_ae/sandeep/sigem/ABUT_ERROR_FIX/sigem_mn_latest_new	st_r_sp_l2d_data	692.870	29565	79341	76	1478.906	828.0
sgangund	/import/pcad-eda-emir-disk10/sigem_ae/sandeep/sigem/ABUT_ERROR_FIX/sigem	st_r_sp_l2d_data	692.878	29565	79341	129	1478.750	828.0
sgangund	/import/pcad-eda-emir-disk10/sigem_ae/sandeep/sigem/ABUT_ERROR_FIX/sigem	st_r_sp_l2d_data	692.878	29565	79341	131	1478.746	828.0
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_and2_24x/sigem	cl_u1ulvt20_and2_24x	0.075	6	16	0	346.859	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_and2_24x/sigem	cl_u1ulvt20_and2_24x	0.075	6	16	0	346.863	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_and2_24x/sigem	cl_u1ulvt20_and2_24x	0.075	6	16	0	346.871	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/chips/siete/cpu/st_rpt_l/st_rptr_vm8_72x_64/sigem/sigem/sigem	st_rptr_vm8_72x_64	1.437	128	0	5	384.625	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/chips/siete/cpu/st_rpt_l/st_rptr_hm9_72x_96/sigem/sigem/sigem	st_rptr_hm9_72x_96	2.107	192	0	9	402.414	NA
sudesdas	/import/siete-sca-tech1/sudesdas/st_cdmspp/customs/misc/st_vsm_com_cust_l/cl_u2_lvsh2b_data_6x/sigem/sigem	cl_u2_lvsh2b_data_6x	0.687	34	136	1	349.621	NA
karswami	/import/siete-lib-scratch2/rel_6.3/stcdmspp/lib/u2/u2_l/cl_u2_lvsh2b_data_6x/sigem/sigem	cl_u2_lvsh2b_data_6x	0.687	34	136	1	349.613	NA
